userId,exerciseId,rating,timestamp
10,142,1.0,1711382400
10,5,1.0,1710777600
10,134,1.0,1713456000
10,194,1.0,1716652800
10,119,1.0,1732377600
10,99,1.0,1710864000
10,179,1.0,1711468800
11,89,0.0,1735488000
11,43,0.0,1732636800
11,23,1.0,1712332800
11,117,1.0,1716652800
11,173,1.0,1730390400
11,44,0.0,1707753600
11,34,0.0,1732377600
11,193,1.0,1710691200
11,54,1.0,1708531200
11,125,1.0,1720108800
11,140,1.0,1725984000
11,48,1.0,1705852800
11,144,1.0,1734364800
11,23,1.0,1705507200
11,108,0.0,1729008000
11,149,1.0,1723737600
11,157,1.0,1713196800
11,197,0.0,1730649600
11,29,1.0,1709827200
11,118,1.0,1716825600
11,38,1.0,1729958400
11,28,0.0,1715961600
11,81,1.0,1733760000
11,57,1.0,1721750400
11,2,1.0,1727884800
11,192,0.0,1724256000
11,21,1.0,1711036800
11,157,1.0,1717430400
11,166,0.0,1704816000
11,58,1.0,1729094400
11,55,1.0,1722787200
11,149,1.0,1706716800
11,11,1.0,1705334400
11,20,1.0,1716480000
11,38,1.0,1711209600
11,120,0.0,1727712000
11,90,1.0,1707753600
11,168,1.0,1723305600
11,70,1.0,1714665600
11,73,1.0,1710172800
11,147,1.0,1717430400
11,153,0.0,1718467200
11,149,1.0,1732723200
11,152,1.0,1711900800
11,122,0.0,1730563200
11,77,1.0,1732723200
11,147,1.0,1731340800
12,91,0.0,1708790400
12,99,0.0,1718899200
12,123,1.0,1734364800
12,171,0.0,1727193600
12,3,1.0,1727107200
12,102,1.0,1731340800
12,32,1.0,1729872000
12,23,1.0,1725465600
12,55,1.0,1707062400
12,64,1.0,1716307200
12,94,1.0,1711555200
12,116,1.0,1715011200
12,95,1.0,1716652800
12,144,1.0,1716048000
12,1,1.0,1732291200
12,154,1.0,1729699200
12,41,1.0,1709913600
12,67,1.0,1705939200
12,10,1.0,1715616000
13,73,1.0,1712851200
13,125,0.0,1732204800
13,149,1.0,1710691200
13,42,1.0,1733500800
13,120,1.0,1728921600
13,109,1.0,1725292800
13,59,1.0,1731600000
13,42,1.0,1714492800
13,41,0.0,1734969600
13,168,1.0,1718640000
13,155,1.0,1707753600
13,111,0.0,1722009600
13,177,1.0,1728921600
13,109,1.0,1712246400
13,170,1.0,1721404800
13,114,1.0,1711555200
13,64,1.0,1718294400
13,164,1.0,1713369600
13,48,1.0,1723910400
13,169,1.0,1717171200
13,133,1.0,1732032000
13,87,1.0,1725638400
13,130,1.0,1721318400
13,84,1.0,1727193600
13,109,1.0,1728489600
13,4,1.0,1709222400
13,7,1.0,1707926400
13,164,1.0,1714924800
13,42,0.0,1727366400
13,145,0.0,1710691200
13,22,1.0,1728748800
13,142,1.0,1723564800
13,84,1.0,1711382400
13,157,1.0,1719936000
13,168,1.0,1734019200
13,177,1.0,1726588800
13,38,0.0,1712764800
13,74,1.0,1721491200
13,171,1.0,1708876800
13,81,0.0,1708531200
13,95,1.0,1734796800
13,95,1.0,1718121600
13,152,1.0,1728489600
13,156,1.0,1722787200
13,21,1.0,1718640000
13,99,1.0,1726329600
13,140,1.0,1726416000
14,44,0.0,1717689600
14,84,1.0,1722873600
14,94,1.0,1707062400
14,64,1.0,1720627200
14,60,1.0,1726848000
14,105,1.0,1727452800
14,149,1.0,1733068800
14,154,1.0,1723651200
14,132,1.0,1718726400
14,97,0.0,1718899200
15,55,1.0,1712419200
15,169,0.0,1728316800
15,14,1.0,1717776000
15,92,1.0,1713888000
15,136,1.0,1713542400
15,131,1.0,1714406400
15,167,1.0,1729785600
15,144,1.0,1722355200
15,89,1.0,1726156800
15,5,0.0,1714147200
15,194,1.0,1724515200
15,49,1.0,1731168000
15,42,1.0,1725897600
15,38,1.0,1712419200
15,32,1.0,1708099200
15,158,0.0,1730390400
15,168,0.0,1719590400
15,119,1.0,1724515200
15,82,1.0,1718812800
15,43,1.0,1730822400
15,24,1.0,1709222400
15,14,1.0,1716393600
15,103,1.0,1710086400
15,135,0.0,1708531200
15,17,1.0,1722787200
15,72,1.0,1727625600
15,68,0.0,1717257600
15,11,1.0,1705766400
15,33,0.0,1715875200
15,153,1.0,1712419200
15,0,1.0,1721836800
15,5,0.0,1727280000
15,122,0.0,1720713600
15,39,1.0,1718640000
15,79,1.0,1714492800
15,168,0.0,1706803200
15,78,1.0,1718294400
15,158,1.0,1723737600
15,152,1.0,1729612800
15,11,0.0,1718985600
15,51,1.0,1732723200
15,145,0.0,1732377600
15,175,1.0,1713542400
15,171,0.0,1717344000
15,114,1.0,1718121600
16,152,1.0,1727884800
16,44,1.0,1714147200
16,184,1.0,1719158400
16,74,1.0,1725292800
16,178,1.0,1729699200
16,178,1.0,1724515200
16,32,1.0,1722528000
16,25,0.0,1711209600
16,24,1.0,1706716800
16,64,1.0,1731945600
16,113,1.0,1714233600
16,176,0.0,1715011200
16,53,1.0,1728230400
16,38,1.0,1710000000
16,166,1.0,1710000000
16,25,0.0,1705334400
17,118,1.0,1708012800
17,195,1.0,1711814400
17,28,1.0,1717257600
17,199,0.0,1706112000
17,17,1.0,1713283200
17,190,1.0,1733414400
17,108,0.0,1733414400
17,141,1.0,1710950400
17,8,1.0,1704384000
17,187,1.0,1723910400
17,162,1.0,1731600000
18,70,1.0,1725120000
18,92,1.0,1733673600
18,40,0.0,1712937600
18,102,0.0,1725292800
18,107,0.0,1727971200
18,78,1.0,1716134400
18,156,1.0,1721577600
18,106,0.0,1707408000
18,85,1.0,1708963200
18,141,1.0,1706198400
18,14,1.0,1712246400
18,126,0.0,1713628800
18,32,1.0,1728316800
18,156,1.0,1721491200
18,24,1.0,1719849600
18,81,1.0,1725120000
18,187,0.0,1716480000
18,70,1.0,1734019200
18,99,1.0,1712505600
19,55,1.0,1729353600
19,131,0.0,1710259200
19,17,1.0,1718035200
19,25,1.0,1729958400
19,123,1.0,1710172800
19,8,1.0,1704297600
19,176,1.0,1706112000
19,129,1.0,1714665600
19,23,1.0,1707321600
19,72,0.0,1716480000
19,112,0.0,1717776000
19,72,1.0,1709740800
19,134,1.0,1713024000
19,106,1.0,1735142400
19,192,1.0,1716739200
19,110,0.0,1722355200
19,69,1.0,1706457600
20,167,1.0,1706371200
20,34,0.0,1710864000
20,16,1.0,1730131200
20,171,1.0,1726329600
20,147,1.0,1729353600
20,168,0.0,1726502400
20,34,1.0,1719504000
20,180,1.0,1727798400
20,113,1.0,1709913600
20,5,1.0,1732896000
20,105,1.0,1722009600
20,196,1.0,1719244800
20,155,1.0,1711900800
20,181,1.0,1710000000
20,123,1.0,1723651200
20,170,1.0,1726761600
20,90,0.0,1712332800
20,58,1.0,1733760000
20,12,1.0,1715788800
20,156,1.0,1710691200
20,82,1.0,1722182400
20,79,1.0,1705766400
20,145,1.0,1706803200
20,151,1.0,1716134400
20,140,1.0,1706803200
20,12,1.0,1716220800
20,124,0.0,1713369600
20,191,1.0,1722787200
20,42,0.0,1735056000
20,110,0.0,1720713600
20,179,1.0,1719849600
21,175,1.0,1723910400
21,124,1.0,1711555200
21,0,1.0,1716825600
21,51,1.0,1734278400
21,58,1.0,1709654400
21,58,1.0,1708531200
21,14,0.0,1734969600
21,46,1.0,1704038400
21,180,1.0,1720886400
21,181,1.0,1714838400
21,46,1.0,1724774400
21,31,1.0,1715702400
21,191,1.0,1725120000
21,153,1.0,1732636800
21,131,1.0,1732982400
21,31,1.0,1734278400
21,24,1.0,1714320000
21,127,1.0,1706716800
21,34,1.0,1730304000
21,54,1.0,1724256000
21,77,1.0,1722009600
21,110,1.0,1732809600
21,194,1.0,1726675200
21,153,1.0,1723996800
21,75,1.0,1716134400
21,175,1.0,1717257600
21,30,0.0,1712764800
21,62,1.0,1706457600
21,167,1.0,1712332800
21,167,1.0,1705420800
21,180,1.0,1716825600
21,189,1.0,1718812800
22,157,1.0,1712505600
22,96,1.0,1711036800
22,44,1.0,1721491200
22,80,0.0,1705334400
22,130,1.0,1728057600
22,76,0.0,1715529600
22,177,1.0,1707062400
22,183,0.0,1733328000
22,30,1.0,1711987200
22,127,0.0,1723132800
22,61,1.0,1714579200
22,145,1.0,1719331200
22,64,1.0,1730908800
22,116,1.0,1717603200
22,12,1.0,1719072000
22,48,0.0,1723219200
22,144,1.0,1734105600
22,20,0.0,1713369600
22,12,1.0,1716048000
22,75,1.0,1712937600
22,90,1.0,1724947200
22,192,0.0,1730563200
22,23,1.0,1713196800
22,122,1.0,1707321600
22,123,1.0,1723392000
22,93,1.0,1705161600
22,153,1.0,1705593600
22,38,1.0,1709308800
22,59,1.0,1705766400
22,35,0.0,1723651200
22,111,1.0,1729353600
22,51,1.0,1723392000
22,161,1.0,1714060800
22,57,1.0,1722096000
23,151,1.0,1708617600
23,161,1.0,1708012800
23,164,1.0,1718294400
23,115,1.0,1719676800
23,49,1.0,1715961600
23,154,1.0,1707408000
23,99,1.0,1713974400
23,26,1.0,1710950400
23,151,1.0,1704038400
23,18,0.0,1728489600
23,93,1.0,1723219200
23,156,0.0,1732723200
23,142,1.0,1724515200
23,186,1.0,1717257600
23,50,1.0,1712246400
23,159,1.0,1734451200
23,74,1.0,1713628800
23,53,1.0,1735056000
23,73,1.0,1709136000
23,38,1.0,1730649600
23,40,1.0,1728489600
23,161,1.0,1717603200
23,9,1.0,1732291200
23,1,1.0,1729958400
23,138,0.0,1726243200
23,12,1.0,1706544000
23,188,1.0,1707753600
23,82,1.0,1727193600
23,81,1.0,1719244800
23,68,1.0,1708704000
23,4,1.0,1729353600
23,50,1.0,1725033600
23,38,1.0,1724688000
23,96,0.0,1728835200
23,1,0.0,1707753600
24,82,0.0,1728748800
24,121,0.0,1729440000
24,83,0.0,1717430400
24,187,1.0,1724515200
24,46,1.0,1708617600
24,125,1.0,1705507200
24,149,1.0,1729180800
24,183,1.0,1707840000
24,36,0.0,1714406400
24,107,1.0,1710086400
24,34,1.0,1731859200
24,105,1.0,1718640000
24,36,1.0,1720713600
24,50,1.0,1731254400
24,100,1.0,1712505600
24,64,1.0,1717257600
24,30,1.0,1733155200
24,94,1.0,1729526400
24,126,1.0,1716998400
24,20,1.0,1717516800
24,173,0.0,1719244800
24,67,1.0,1725206400
24,15,1.0,1713801600
24,152,1.0,1714233600
24,181,1.0,1715011200
24,188,1.0,1710345600
24,155,1.0,1716220800
24,30,0.0,1728057600
24,118,0.0,1709568000
24,117,1.0,1729785600
24,176,1.0,1712505600
24,167,1.0,1727280000
24,117,1.0,1719504000
24,152,0.0,1730995200
24,146,1.0,1716307200
24,114,1.0,1730995200
24,61,1.0,1707321600
24,55,1.0,1726675200
24,159,1.0,1707840000
24,43,1.0,1724688000
25,10,0.0,1719504000
25,145,1.0,1722873600
25,21,1.0,1706630400
25,151,0.0,1715011200
25,170,1.0,1727366400
25,5,1.0,1715961600
25,105,0.0,1709827200
25,21,0.0,1723996800
25,27,1.0,1708617600
25,171,1.0,1723651200
25,109,0.0,1725724800
25,96,0.0,1721836800
25,186,1.0,1733328000
25,22,1.0,1708012800
25,11,1.0,1727884800
25,12,1.0,1729180800
26,199,1.0,1723737600
26,116,1.0,1716566400
26,88,1.0,1718726400
26,19,1.0,1709740800
26,124,0.0,1715097600
26,29,1.0,1729008000
26,191,1.0,1713369600
26,30,1.0,1705680000
26,150,1.0,1718035200
26,88,1.0,1712160000
26,19,1.0,1714665600
26,71,1.0,1721232000
26,54,1.0,1718812800
26,89,0.0,1707321600
26,174,1.0,1718294400
26,112,1.0,1723219200
26,108,1.0,1710691200
26,61,1.0,1713888000
26,144,0.0,1724688000
26,184,1.0,1724428800
26,191,1.0,1726502400
26,97,1.0,1706716800
26,193,1.0,1716134400
26,90,0.0,1726070400
26,118,1.0,1733673600
26,17,1.0,1731340800
26,94,1.0,1734019200
26,71,1.0,1732291200
26,191,1.0,1717516800
26,44,0.0,1711728000
26,58,1.0,1713542400
26,19,1.0,1729267200
26,180,1.0,1731340800
26,195,0.0,1721836800
26,150,1.0,1724083200
26,197,1.0,1724256000
26,192,1.0,1704729600
26,194,0.0,1725379200
26,179,1.0,1729440000
26,141,1.0,1730649600
26,123,1.0,1718726400
27,1,0.0,1708790400
27,165,1.0,1721491200
27,66,1.0,1731081600
27,149,1.0,1728230400
27,59,1.0,1733932800
27,87,1.0,1727020800
27,52,1.0,1705852800
27,171,1.0,1721318400
27,41,1.0,1725379200
27,96,1.0,1728403200
27,50,1.0,1714665600
27,157,1.0,1728144000
27,186,1.0,1722700800
27,154,1.0,1716566400
27,107,1.0,1710950400
27,86,0.0,1720800000
28,116,1.0,1726416000
28,162,1.0,1709827200
28,29,1.0,1717862400
28,80,0.0,1723219200
28,89,1.0,1723046400
28,61,0.0,1705420800
28,166,1.0,1716912000
28,180,1.0,1706371200
28,90,1.0,1729180800
28,129,1.0,1731168000
28,25,1.0,1716998400
28,92,1.0,1721577600
28,195,1.0,1715097600
28,132,0.0,1707840000
28,198,1.0,1735228800
28,25,1.0,1713110400
28,94,1.0,1714147200
28,126,1.0,1723910400
28,160,1.0,1732118400
28,123,1.0,1718812800
28,75,1.0,1717689600
28,121,1.0,1725724800
28,28,1.0,1726588800
28,24,0.0,1718812800
29,191,0.0,1705248000
29,80,1.0,1715616000
29,27,1.0,1725292800
29,150,1.0,1716134400
29,127,0.0,1733760000
29,42,0.0,1722009600
29,110,1.0,1717257600
29,16,1.0,1719072000
29,192,0.0,1735142400
29,156,1.0,1732723200
29,58,1.0,1715443200
29,197,1.0,1705593600
29,156,1.0,1734105600
29,65,1.0,1719158400
29,106,1.0,1721059200
29,155,1.0,1732636800
29,170,1.0,1711296000
29,168,1.0,1706025600
29,157,0.0,1729094400
29,189,1.0,1708790400
29,96,1.0,1735142400
29,25,0.0,1719244800
29,142,0.0,1715443200
29,155,1.0,1709913600
29,134,1.0,1717171200
30,42,1.0,1712851200
30,100,1.0,1731254400
30,52,1.0,1712678400
30,5,1.0,1719417600
30,22,1.0,1717603200
30,188,1.0,1717171200
30,41,1.0,1731686400
30,49,1.0,1714060800
30,168,1.0,1720886400
30,42,0.0,1707321600
30,18,1.0,1713801600
30,63,1.0,1714838400
30,100,0.0,1706371200
30,96,1.0,1713542400
30,113,1.0,1710604800
30,109,1.0,1728835200
30,95,1.0,1713369600
30,171,1.0,1719331200
30,1,1.0,1720281600
30,48,1.0,1708099200
30,98,1.0,1724169600
30,105,1.0,1708790400
30,105,1.0,1725897600
30,136,1.0,1711296000
30,39,1.0,1713974400
30,78,1.0,1710000000
30,33,0.0,1727366400
30,142,1.0,1735228800
30,125,1.0,1707840000
30,100,1.0,1725292800
30,78,1.0,1712246400
30,49,1.0,1722268800
30,48,1.0,1731081600
30,41,1.0,1717516800
30,83,1.0,1704297600
30,4,1.0,1723910400
30,185,1.0,1709654400
30,120,1.0,1713369600
30,115,1.0,1734537600
30,165,1.0,1725206400
30,133,1.0,1724083200
31,182,1.0,1711036800
31,124,1.0,1705161600
31,186,1.0,1730736000
31,133,1.0,1711728000
31,99,1.0,1713715200
31,162,1.0,1730217600
31,172,1.0,1704124800
31,128,1.0,1729872000
31,164,1.0,1728921600
31,112,1.0,1709136000
31,42,1.0,1730131200
31,32,0.0,1718294400
31,106,0.0,1727884800
31,136,1.0,1710950400
31,179,1.0,1731945600
31,98,1.0,1732723200
31,84,0.0,1716393600
31,17,1.0,1706025600
31,77,1.0,1729008000
31,57,1.0,1719676800
31,33,0.0,1726416000
31,27,1.0,1730390400
31,47,1.0,1722960000
31,2,1.0,1724428800
31,12,1.0,1721923200
31,64,1.0,1705334400
31,167,1.0,1709308800
31,56,1.0,1724688000
31,176,1.0,1728835200
31,64,1.0,1733155200
31,35,1.0,1735056000
31,90,0.0,1733328000
31,70,0.0,1709827200
31,154,1.0,1709913600
31,74,1.0,1706716800
31,38,1.0,1733328000
32,15,1.0,1710086400
32,14,0.0,1727712000
32,52,1.0,1734019200
32,169,1.0,1729440000
32,123,1.0,1707580800
32,182,0.0,1722960000
32,85,0.0,1711468800
32,140,0.0,1719676800
32,69,1.0,1711987200
32,29,0.0,1706630400
32,34,1.0,1732723200
32,85,1.0,1711555200
32,80,0.0,1705680000
32,151,1.0,1717862400
32,65,1.0,1728748800
32,163,0.0,1706716800
32,169,1.0,1704124800
32,143,1.0,1731859200
32,0,1.0,1727539200
32,11,1.0,1728057600
32,63,1.0,1713542400
32,19,0.0,1730908800
32,144,1.0,1719763200
32,169,0.0,1727020800
32,114,1.0,1708790400
32,100,1.0,1722182400
32,128,1.0,1712505600
32,28,1.0,1711036800
32,72,0.0,1711900800
32,78,1.0,1729094400
32,119,1.0,1711987200
32,64,1.0,1707926400
32,36,1.0,1735488000
32,95,1.0,1734451200
32,152,1.0,1713369600
32,172,1.0,1721750400
32,4,1.0,1712073600
32,64,1.0,1705939200
32,153,1.0,1720368000
32,186,1.0,1714233600
32,118,1.0,1732032000
32,158,1.0,1716393600
32,19,1.0,1734105600
32,10,1.0,1721750400
32,167,0.0,1713974400
33,106,1.0,1707580800
33,166,1.0,1713801600
33,27,1.0,1727366400
33,114,1.0,1731340800
33,14,0.0,1733068800
33,54,1.0,1716307200
33,114,1.0,1720022400
33,50,1.0,1726934400
33,1,1.0,1713542400
33,44,0.0,1726416000
33,59,1.0,1719158400
33,56,1.0,1724342400
33,68,1.0,1712678400
33,163,1.0,1705507200
33,118,1.0,1731859200
33,71,1.0,1712332800
34,115,0.0,1711987200
34,49,1.0,1720540800
34,188,1.0,1711641600
34,157,1.0,1704988800
34,16,1.0,1709049600
34,18,1.0,1731340800
34,145,1.0,1724860800
34,64,1.0,1734537600
34,64,1.0,1734019200
34,22,1.0,1733673600
34,157,1.0,1732118400
34,21,1.0,1721923200
34,136,1.0,1734969600
34,172,1.0,1733587200
34,105,1.0,1720454400
34,135,1.0,1718985600
34,100,1.0,1732204800
34,109,1.0,1729958400
35,116,1.0,1728057600
35,91,1.0,1711814400
35,89,1.0,1726848000
35,104,1.0,1717084800
35,77,1.0,1711987200
35,25,0.0,1716307200
35,192,0.0,1721664000
35,119,1.0,1730476800
35,55,1.0,1704297600
35,143,1.0,1718121600
35,8,1.0,1728230400
35,144,1.0,1718553600
35,31,1.0,1713715200
35,72,1.0,1718380800
35,187,1.0,1704038400
35,106,1.0,1712332800
35,106,1.0,1706630400
35,30,1.0,1704297600
35,123,0.0,1717257600
35,180,1.0,1708272000
35,108,1.0,1734796800
35,162,0.0,1709395200
35,191,1.0,1714060800
35,175,0.0,1713888000
35,92,0.0,1720108800
35,184,1.0,1731081600
35,110,1.0,1712851200
35,56,1.0,1729353600
35,91,0.0,1730304000
35,118,0.0,1721145600
35,23,1.0,1717689600
35,80,1.0,1734278400
35,6,1.0,1722355200
35,122,1.0,1730908800
35,190,1.0,1733414400
35,77,1.0,1725984000
35,80,0.0,1732118400
35,8,1.0,1725379200
35,112,0.0,1727107200
35,110,0.0,1732982400
36,99,1.0,1713196800
36,149,0.0,1719676800
36,163,0.0,1725984000
